Year,Title,Author,Keywords,Journal,Citations,Abstract
2023,创新激励还是创新封杀？——基于大科技平台股权投资市场的微观证据,王诗桪;高廷帆;杨利宏,大科技平台;公司创投;创新;产业生态,管理世界,0,大科技平台是产业创新和经济增长的重要引擎。股权投资已经成为了大科技平台对外扩张的重要方式之一，其对创新的影响在全球范围内引发了广泛争议。大科技平台的股权投资究竟是激励了产业创新、还是建立了“创新封杀区”？本文基于2005～2021年创业投资与专利申请的独特数据集，利用超过11万条观测值样本进行了实证检验。研究发现：大科技平台的创投显著提升了被投资企业的创新水平，特别是以发明专利为代表的实质性创新。这一提升来自大科技平台创投后的支持，而不能完全归因大科技平台事前的投资策略选择。支持方式包括财务资源、技术协同、数字生态带来的多样化知识等。本文基于大规模微观证据揭示了大科技创投的创新效应，实证检验了当前学界与政策实践者广泛争议的“创新封杀区”。研究结论为我国规范大科技平台与数字经济竞争策略、引导平台资本健康发展提供了事实依据和经验启示。
2023,社保缴费的转嫁效应与劳动力市场再分配,张克中;黄永颖;何凡,劳动力市场再分配;征管体制;税费转嫁;技能异质性,管理世界,0,社会保险制度是实现共同富裕的重要制度安排。基于21世纪初省级养老保险征收机构的变更（规范化改革）和2011年《社会保险法》的颁布（法制化改革），本文系统评估了社保缴费的转嫁效应与劳动力市场再分配。研究发现：（1）两次改革均提高了企业的实际社保缴费率，但缴费负担的转嫁形式不同。规范化改革增加的缴费负担由企业承担，并减少了企业的雇佣规模，而法制化改革增加的缴费负担由员工和企业共同承担，既降低员工工资，也减少了企业雇佣人数；（2）进一步分析显示，规范化改革中不同技能员工受到的就业冲击差异在不同模型中表现并不稳健，而法制化改革中低技能员工的工资受到的冲击相对更大，表明劳动力市场再分配效应的表现存在差异；（3）工资刚性和缴费凸显性较好地解释了两次改革中社保缴费的转嫁形式差异以及产生劳动力市场再分配效应的原因。研究结论为完善中国社会保险制度的再分配功能、扎实推进全社会共同富裕提供了政策启示。
2023,数字经济全球化：技术竞争、规则博弈与中国选择,史丹;聂新伟;齐飞,数字经济全球化;数字鸿沟;数字安全;数字贸易规则,管理世界,0,以人工智能等为代表的数字技术迅速崛起，正推动全球经济数字化变革。然而，数字技术的非均衡扩散使数字鸿沟扩大化、数字领域风险正从个人隐私泄露向国家主权安全升级跃迁，加之共同的数字贸易规则“供给赤字”，亟需实现发展与安全的统筹协调。本文基于“收益—风险”的理论分析框架，系统研究了“数字先进”经济体与“数字落后”经济体之间围绕数字技术差距缩小与扩大的策略选择及其对贸易规则偏好影响，重点分析了从电子商务到更广泛数字贸易规则焦点议题的国家分歧，归纳得出“美国做法”、“欧盟规则”、“日本主张”和“中间道路”4种数字规则模式，并比较了不同模式的核心关切与理念差异，以此展望了全球数字贸易规则的未来趋向。研究结果表明，一方面，数字技术成为构筑数字贸易竞争新优势的关键驱动力量，为了缩小技术代差，数字技术相对落后的国家既需要科技自立自强，更需要坚持底线思维，统筹应对技术先进国家的遏制打压。另一方面，不同国家“收益—风险”偏好的异质性，造成数字贸易规则“碎片化”的同时，基于“公共政策目标”等例外安排也促使规则模式或主张趋同化，而趋于“同盟化”的“小圈子”规则亟需发展中国家高度警惕。本文基于数字技术水平差异与国家竞争策略选择的理论阐释，以及数字贸易规则更加包容开放的趋势性展望，为贯彻落实党的二十大“加快实施创新驱动发展战略”“推进高水平对外开放”等战略任务提供理论依据和有益启示。
2023,公共数据开放能否促进区域协调发展？——来自政府数据平台上线的准自然实验,方锦程;刘颖;高昊宇;董纪昌;吕本富,公共数据开放;数据要素;区域协调发展,管理世界,0,公共数据是公共服务的重要基础资源，评估其对区域协调发展的经济影响是科学施政的前提。本文以我国地方政府推动公共数据开放平台上线为准自然实验，基于2009～2021年295个城市级面板数据开展实证分析，检验公共数据开放是否促进了区域协调发展。研究发现，公共数据开放显著降低了城市内区域发展水平差距，促进了区域协调发展。机制分析表明，该影响通过破除区域信息壁垒、弥合区域资源禀赋差距的作用机制予以实现。此外，公共数据开放不仅促进落后区域后发追赶，也提升区域整体发展水平，实现发展与共富的有机统一。本文量化评估了数据要素开放共享的经济效应，对于深化数据资源体系建设，激发数据要素潜能具有重要启示意义。
2023,新兴场域平台型企业制度创业过程机理研究,魏江;苏钟海;刘洋,新兴场域;平台型企业;制度创业;规制合法性;双层议价模型,管理世界,0,互联网平台颠覆各行业业态并塑造了诸多新兴场域，平台型企业因洞察到改变现存制度能从中获益而发起制度创业，推动新兴场域的制度变迁进而产业转型。但已有制度创业研究缺乏对平台型企业积极主动作用的讨论，也缺乏对中国独特情境的关切。本研究基于微医推动中国互联网医疗发展的创新实践，探讨新兴场域平台型企业制度创业过程机理。研究立足中国转型经济和政府高度参与产业发展的现实，识别了新兴场域自下而上制度创业的萌芽、论证、理论化、扩散化四阶段过程；将中国制度情境所确认的规制合法性解构为地方规制合法性和中央规制合法性，明确了平台型企业与政府互动获取规制合法性的双层议价过程；聚焦平台型企业独特属性与特征，构建了其在新兴场域发起制度创业推动场域制度变迁的机理模型。研究为中国情境下新兴场域平台型企业制度创业实践提供了理论解释，拓展了平台型企业制度创业和合法性的理论研究，为平台情境下的新型政企互动关系研究提供了新见解，对政府和平台型企业共同推动产业发展具有启示意义。
2023,对口支援的政策逻辑与经济效果评估——以对口援藏援疆为例,李曦辉;王贵铎;段朋飞;黄基鑫,中国特色;对口支援;多期双重差分;政策效果评估,管理世界,0,文章通过系统梳理中国特色对口支援政策产生的历史背景和演进逻辑，总结回顾了对口支援在不同历史时期的使命任务，发掘了对口支援的理论内涵及其促进受援地经济增长的理论机制。运用1990～2020年32个地级市面板数据，通过多期双重差分法研究了对口支援对西藏、新疆经济增长的影响。结果表明：第一，对口支援政策的实施促进了受援地的经济增长，推动了西藏、新疆各地级市（州、地区）的发展。第二，对口支援政策在促进受援地经济增长的过程中，通过基础设施建设有力推动了受援地经济增长。第三，公共服务方面，从经济效果来看，对口支援政策通过促进受援地教育水平和医疗水平提升促进受援地经济增长，相较于基础设施建设来说，短期间接效应相对较弱，但从社会效果来看，对口支援政策对于教育和医疗水平提升效果显著，有利于更好满足满足受援地人民对美好生活的向往。本文丰富和拓展了对口支援政策效果评估的相关研究，为对口支援政策的进一步实施和完善提供了参考。
2023,银行资产负债表、金融系统性风险与双支柱调控框架,董丰;周基航;贾彦东,银行资产负债表;金融系统性风险;资产泡沫;双支柱调控框架,经济研究,0,本文构建了一个包含金融部门(银行)的无限期动态新凯恩斯模型，并在该框架之下引入内生资产泡沫。在理论视角下，本文将银行资产端所包含的资产泡沫简称为银行泡沫，并构建了“加速—缓冲—挤出”分析框架，用以刻画银行泡沫波动对宏观经济和金融系统的传导效果和对应的理论机制。加速机制是指银行泡沫会通过资产负债表的传导，致使金融系统放大经济波动；缓冲机制是指银行泡沫会降低经济波动对实体经济的冲击；挤出机制则是指银行泡沫会挤出银行对于生产资本的配置，导致宏观经济“脱实向虚”。宏观调控政策方面，本文重点研究了货币政策与宏观审慎政策双支柱调控框架如何通过调节资金成本和银行资产负债表来应对资产泡沫。基于参数校准和贝叶斯估计的定量分析表明，当银行泡沫的加速和缓冲机制占主导时，逆风货币政策和宏观审慎政策均能有效维护经济金融系统稳定，实现“防风险”和“稳经济”的双重政策目标，且两类政策间的有效协作与配合能更大幅度地提升社会福利水平。当挤出机制占主导时，最优政策组合则需根据经济形势变化及波动来源进行调整，进而在“防风险”和“稳经济”之间寻求平衡。
2023,渐进式改革、双支柱调控转型与财政政策效果研究,陈创练;高锡蓉;徐锦辉;郭玉清,宏观审慎政策;货币政策转型;财政政策乘数,经济研究,0,宏观审慎政策和货币政策如何配合促进财政政策提质增效是中国宏观调控关注的重点，本文以实证为基础，构建了嵌入双支柱政策和财政政策的动态随机一般均衡模型，通过数值模拟分别评估家庭和企业两类信贷约束变化的财政政策乘数效应。研究表明，基于不同微观主体的信贷约束对财政政策效果的影响存在显著差异，而宏观审慎政策由强变弱和货币政策盯住产出系数变小能够增强政府消费和转移支付的乘数效应，但同时也会导致所得税和广义消费税对经济增长的抑制作用变大。本文进一步探讨了“以信贷约束为代表的宏观审慎政策+混合型或价格型或数量型货币政策”等双支柱调控转型对财政政策效果的影响效应，认为家庭信贷约束由弱变强对财政政策乘数效应的影响极小，但是，如果针对企业的信贷约束由弱变强则必将极大削弱财政政策效果。
2023,影子银行监管与银行风险防范,彭俞超;马思超;王南萱;郑航行,影子银行;金融监管;银行风险,经济研究,0,完善的现代金融监管体系是我国金融业稳定健康发展的重要保障。本文研究发现，2014年针对买入返售业务的影子银行监管政策(银发[2014]127号)显著地降低了银行杠杆率，并使影子银行活动的风险显性化，抑制了银行破产风险。但监管政策实施后，银行创新出同业投资、同业链条的新模式，继续从事影子银行活动，使期限错配问题加剧，流动性风险提高。这表明，影子银行的业务模式在金融创新和监管政策的博弈过程中不断演变，政策制定具有时间局限性，难以一劳永逸解决未来的所有风险。本文研究的政策含义在于，监管政策应遵循“疏堵结合”的思路，在规范化、透明化影子银行业务的同时，拓展正规信贷业务，保障银行盈利来源，从而提升金融监管的效果，助力实体经济发展。
2023,税收稽查体制改革与企业集团资本结构调整,冯晨;周小昶;田彬彬;牛英杰,企业集团;税收稽查;债务转移,经济研究,0,企业集团是公司的重要组织形式，也是我国税收的重要来源，但集团公司通过内部股权市场进行利润转移和避税问题日趋严重，应受格外重视。本文利用手工建立的集团子母公司关联网络数据库，借助税收稽查体制改革的自然实验，探究了稽查对集团网络内债务转移活动的影响。本文发现，税收稽查体制改革在促进当地企业纳税遵从的基础上可能会激发集团内部的避税动机，具体而言：(1)当母公司所在地实施改革后，集团会将债务由未受影响的子公司转移至母公司，以获得利息抵扣所带来的“税盾”效应，这会导致母公司债务提升，子公司债务降低；(2)税收稽查促使集团通过关联购销和利息收付将利润由母公司转移至未受影响的子公司，后者采取真实活动盈余管理的手段降低利润水平，达到避税目的；(3)集团债务转移活动削减税收稽查真实政策效应的24.78%左右。在全面推进税收治理现代化的背景下，本文的发现对于理解集团公司避税机制及税收政策有效性具有重要意义。
2023,预算管理与减税效能提升——来自小微企业动态群聚的证据,刘蓉;陈凌庆;王睿霆;邓兴华,预算管理;减税政策;小微企业;群聚,经济研究,0,现代预算管理的要义在于通过预算约束，规范政府收支行为，提升政府治理效能。大规模减税降费政策推行以来，多次出现实际减税额超过预计减税额的现象。对此，本文采用群聚方法，研究门槛性减税政策引发企业动态群聚响应所导致的预算偏差问题，并提出了纳入群聚因素的预算精准化治理方案。本文发现：(1)减半征收政策实施过程中小微企业进行群聚响应，导致税基变化并产生预算偏差。(2)随着减半征收政策四次扩围，新门槛处的小微企业也呈现出群聚现象，而原减税门槛处的企业发生群聚反弹行为，导致税基再次变化。(3)综合考虑企业群聚响应和群聚反弹等因素对税基分布的影响，可以实现减税政策预算精准度达78%以上。本文还讨论了不同征收方式、行业类型、知悉程度、涉税服务等方面的企业群聚响应行为。最后，本文提出了优化减税政策预算管理是提升减税政策效能的重要路径。
2023,家庭住房需求弹性和最优房产税设计,徐彤;殷越;王擎,房产税;房地产市场均衡;家庭住房需求的价格弹性,经济研究,0,房产税试点改革蓄势待发，但是学界关于房产税对房地产市场的影响以及如何设计和制定房产税仍缺乏共识。本文通过建立一个异质性家庭房地产市场均衡模型，为准确评估和比较房产税方案提供了工具。首先，利用我国房屋交易契税的税率断层，基于住房贷款发放数据，使用群聚分析法估计得到家庭住房需求的价格弹性。其次，使用家庭调查数据估计出家庭住房需求的偏好分布。基于本文的分析框架，我们讨论了多种房产税设计方案对房地产市场的影响并发现，在设计房产税时，必须将房地产市场均衡价格变动和家庭避税动机下的住房选择改变纳入考虑。最后，本文展示了如何选择不同政府偏好下的最优房产税设计。本文的研究对房产税改革工作有直接的借鉴意义。
2023,电商平台与制造业企业创新——兼论数字经济和实体经济深度融合的创新驱动路径,吕越;陈泳昌;张昊天;诸竹君,数字经济;电商平台;企业创新;知识溢出;创新网络,经济研究,0,本文构建了可用于研究参与电商平台如何影响企业创新的理论模型，并在此基础上匹配了2002—2019年1688电商平台与中国专利数据库中高度细化的微观企业数据，实证检验了参与电商平台对制造业企业创新的影响效应和内在机制。本文主要的研究结论是：(1)参与电商平台将显著提升制造业企业的创新水平，该结果在经过倾向得分匹配、基于工具变量的内生性处理等一系列稳健性检验后依然显著成立。(2)影响机制方面，参与电商平台主要通过扩大市场规模和促进知识溢出两个渠道推动制造业企业创新。(3)基于创新网络的拓展性分析发现，参与电商平台还将显著提升制造业企业在创新网络中的专利中心度以及明星专利数。因此，本文研究可为探索数字经济与实体经济深度融合的创新驱动路径提供有益支撑。
2023,国家级新区设立与企业空间布局:基于镇级面板数据的分析,郭峰;曹友斌;熊云军;吕斌,区位导向性政策;国家级新区;集聚效应;政策租;企业进入,经济研究,0,以某一特定目标区域为重点开发对象的区位导向性政策，空间属性是其区别于其他政策的重要特征。本文基于多源经济地理大数据和中国镇级矢量地图，从镇级空间尺度考察了国家级新区设立对企业进入和空间布局的影响。研究结果表明：国家级新区设立有助于吸引企业进入，且这种效果存在明显的空间异质性：在新区内部，新进入企业主要布局在新区管委会周边；而在新区外部，新进入企业又主要围绕新区外围边界地区布局。进一步分析表明，国家级新区作为“政策租”和“集聚租”的空间载体，政策效应和集聚效应在新区内外的强度差异，会形成新进入企业的空间非均衡分布。本文为揭示区位导向性政策如何影响市场主体的区位决策与经济活动的空间分布提供了重要参考。
2023,以高水平分工和制度型开放提升跨境资源配置效率,江小涓;孟丽君;魏必,,经济研究,0,<正>全面建设社会主义现代化国家是一个宏伟而艰巨的奋斗过程，坚持高水平对外开放是支撑目标实现的一个关键举措。习近平总书记明确指出：“中国的发展惠及世界，中国的发展离不开世界。我们要扎实推进高水平对外开放，既用好全球市场和资源发展自己，又推动世界共同发展。”①这为我们谋划现代化建设阶段的高水平开放战略思路提供了根本指引和前进方向。改革开放以来，我国经历了发挥比较优势促进出口增长、发挥后发优势促进国内产业成长两个发展阶段。从学术理论视角出发，
2023,切实推动高质量发展：经验、要求与任务,尹艳林,,经济研究,0,<正>一、 深刻理解推动高质量发展的重大意义推动高质量发展作为习近平新时代中国特色社会主义思想的重要内容和党的二十大的重大部署，需要我们认真学习、深刻领会、抓好贯彻落实。发展是党执政兴国的第一要务。习近平总书记在党的二十大报告中就加快构建新发展格局、着力推动高质量发展作出一系列新的论述并作出系统战略部署。2023年全国两会期间，习近平总书记在参加江苏代表团审议时强调牢牢把握高质量发展这个首要任务，并就推动高质量发展作了进一步阐述。
2023,第20届孙冶方经济科学奖《经济研究》所载两篇文章获奖,,,经济研究,0,"<正>根据《孙冶方经济科学基金会章程》和孙冶方经济科学奖评奖公告的规定,经过孙冶方经济科学基金会评奖委员会评审与社会公示,孙冶方经济科学基金会理事会批准并公布了第20届孙冶方经济科学奖获奖作品名单。《经济研究》2019年第6期所载文章《自然利率与中国宏观政策选择》(作者:徐忠、贾彦东)与2020年第3期所载文章《再论中国金融资产结构及政策含义》(作者:易纲)获本届孙冶方经济科学奖·论文奖。"
2023,建构中国经济学自主知识体系的方法论和方法,逄锦聚,,经济研究,0,<正>建构中国特色哲学社会科学自主的知识体系，是习近平总书记提出的重大命题。在2016年哲学社会科学工作座谈会上，他提出“加快构建中国特色哲学社会科学”。①在2022年到中国人民大学考察调研时，他进一步强调：“加快构建中国特色哲学社会科学，归根结底是建构中国自主的知识体系。”②以中国经济为主要研究对象，以中国特色社会主义政治经济学为基础理论，包括中国特色社会主义政治经济学、中国经济史、中国经济思想史、中国微观经济学、中国宏观经济学、
2023,政府财会监督与企业税收规避——来自财政部会计信息质量随机检查的证据,李建发;袁璐;李文文;陈文川,财会监督;财政部会计信息质量随机检查;税收规避;纳税贡献,管理世界,0,财会监督作为党和国家监督体系的重要组成部分，在规范政府收支、改善会计信息质量、保障财税政策执行等方面发挥了重要作用。本文基于财政部会计信息质量随机检查这一准自然实验，手工搜集2006～2019年检查公告中的相关数据，实证检验了政府财会监督对企业税收规避行为的影响。结果发现：（1）政府财会监督显著地降低了企业避税程度，提高了纳税贡献；（2）政府财会监督主要通过抑制盈余管理和改善内部控制路径来降低企业避税行为；（3）在披露具体数据、整改态度积极、行业竞争激烈和税收征管强度大的企业中政府财会监督的治理效应更强。本文为有效减少企业避税行为提供了经验借鉴，也为完善政府财会监督制度提供了理论支持。
2023,国内生产网络与间接出口外溢：基于客户——供应商关系的证据,包群;廖赛男,国内生产网络;间接出口企业;生产率外溢,管理世界,0,与直接出口相比，虽然大多数企业自身无法进入国际市场，仍然可以通过成为出口企业的供应商来实现间接出口，但这一重要现象较少受到研究关注。基于2009～2016年中国上市公司的客户—供应商数据，研究发现：（1）间接出口行为同样可以带来显著的出口学习效果，而且这一收益主要体现在自身缺乏直接出口能力的中小型企业；（2）知识传递、规模收益以及质量提升是间接出口外溢效应产生的3种作用机制；（3）间接外溢效果沿着生产链衰减，水平溢出效应同样存在，并且主要存在于共享供应商关系中；（4）企业从较新的间接出口关系中获得的生产率溢出效应更显著，网络边缘地带和搜寻效率低的企业从间接出口获益更大；（5）间接出口企业同样会受到出口企业负向需求冲击的上游传染效应，而且通过间接出口学习能够提高转化为直接出口商的概率。本文研究证实了在日益错综复杂的国内生产网络中，间接出口关联对中国企业尤其是中小企业参与全球化分工的重要价值。
2023,汇率政策、内部控制与风险对冲——基于“8.11汇改”冲击的市场感知视角,陈俊;徐怡然;董望;王文明,“8.11汇改”;市场感知;汇率风险;外汇衍生工具;内部控制,管理世界,0,"本文以中国汇率政策改革为背景，从市场感知汇率风险的视角，研究了宏观汇率政策对微观企业的影响，以及企业借助风险对冲手段和风险管理制度的应对机制。研究发现，市场短期内对“8.11汇改”政策发布事件做出负面反应；总体上来看，市场对使用与未使用外汇衍生工具企业的反应不存在显著差异；而市场对外汇衍生工具能否发挥汇率风险对冲作用的反应受到企业内部控制质量的影响。进一步研究表明，在企业披露使用衍生工具进行套期保值的情形下，投资者能够感知对冲风险的作用；在企业未披露衍生工具使用目的的情形下，投资者感知的风险更大，但投资者能够通过内部控制质量判断衍生工具的使用效果。本文从市场感知的视角,揭示了微观企业通过风险管理有效应对汇率风险的作用机理，拓展了汇率风险管理和内部控制领域的研究，为我国企业提高汇率风险防范能力提供了政策启示。"
2023,资产减值信息与地方政府隐性债务风险预测,罗宏;陈韵竹;刘天红,地方政府隐性债务;宏观经济预测;资产减值;城投债,管理世界,0,高企的地方政府隐性债务已成为威胁财政金融安全的潜藏风险点，如何及时有效预测地方政府隐性债务风险、建立健全完善的风险预警机制成为债务治理的重要问题。本文基于沪深A股上市公司数据，在省级层面对资产减值损失进行汇总，借助城投债考察微观会计信息对地方政府隐性债务风险的宏观预测价值。研究发现，第一，汇总资产减值蕴含了隐性债务风险的实质性信息，能够有效预测地方政府未来隐性债务风险。第二，资产减值信息通过对财政实力和隐性债务负担的前瞻性反映发挥预测功能。汇总资产减值越高，市场投资者对城投债的“隐性担保”预期越弱。第三，不同计提动机、减值可转回性以及不同资产的减值具有差异化预测能力。第四，中央转移支付、地方政府债务置换以及政府干预削弱了资产减值对隐性债务风险的预测效度。本文结论拓展了地方政府隐性债务风险预测的研究思路，有助于健全现有的债务风险预警体系、完善隐性债务风险防控机制，为牢牢守住不发生系统性风险的底线、切实防范隐性债务风险外溢提供了有益参考。
2023,行业信息助推下的长效激励决策与创新绩效跃升研究,程新生;杜舒康;程昱,同侪效应;创新信息披露;长效激励;创新绩效,管理世界,0,本文在构建丰富创新信息词库的基础之上，使用文本分析方法发掘A股上市公司在年报中披露的创新信息，对同行创新信息披露如何影响本企业长效激励决策进行了探究，并进一步考察长效激励的实施是否带来了创新绩效的跃升。研究发现，同行企业综合的创新信息披露通过信息学习机制和竞争压力机制引致了本企业的长效激励行为。且长效激励契约具有偏好期权、重视核心技术人员、设置较长有效期等特点。在本企业市场势力低，同行信息披露可靠性高的情况下，同行创新信息披露对本企业长效激励的影响更为突出。考虑创新信息的类型，同行企业创新优势和创新进展信息的披露促进了本企业的长效激励，创新成果信息的披露则抑制了本企业的长效激励。进一步地，企业在实施长效激励后，相较于原本具有相似公司特征和创新能力而没有进行长效激励的企业，在创新产出方面取得了跨越式增长，即创新绩效的跃升。总的来说，同行企业所披露的创新文本信息以助推本企业长效激励决策为路径促进了本企业创新。研究有助于充分揭示企业之间创新信息传递的溢出效应，为我国完善信息披露制度，以企业之间的信息助推促成创新的加速生成机制提供参考。
2023,从“绿水青山”到“金山银山”：欠发达地区乡村生态产品价值实现的阶段、路径与制度研究,朱竑;陈晓亮;尹铎,“两山”理论;生态产品;价值实现;地方品牌;绿色发展,管理世界,0,建立生态产品价值实现机制、实现“两山”转化，这是站在人与自然和谐共生高度谋划高质量发展的重要方式。现有研究未能较好阐释生态产品价值在市场条件下增值式转化的综合路径及其突破现实障碍的实现机制，本文认为“两山”转化的经济学实质是生态环境正外部性在经济利益维度上的内部化，在市场条件下欠发达地区大多只能以特色产业来实现这种内部化，并以云南省丽江市欠发达地区乡村的特色农业实践为典型案例分析了这个过程及其背后的制度逻辑，指出了制度体系与市场惯性共同作用于生态产品与地方品牌之间的互馈关系，促进了落后地区的产业升级，但特色产业的现代化生产要素配置水平低带来了转化中的阶段性和波动性，这需要有针对性的政策来消除市场失灵。
2023,在马克思主义政治经济学中国化时代化中建设中华民族现代文明——学习贯彻文化传承发展座谈会精神笔谈,陈冬华;陈彦斌;冯根福;黄先海;龙登高;李涛;李曦辉;陆铭;史晋川;杨瑞龙;张军,,经济研究,0,2023年6月2日，习近平总书记亲临中国历史研究院考察，出席文化传承发展座谈会并发表重要讲话，从党和国家事业发展全局战略高度，对中华文化传承发展的一系列重大理论和现实问题作出全面系统深入阐述。习近平总书记指出：“在五千多年中华文明深厚基础上开辟和发展中国特色社会主义，把马克思主义基本原理同中国具体实际、同中华优秀传统文化相结合是必由之路。”“第二个结合”表明我们党对中国道路、理论、制度的认识达到了新高度，表明我们党的历史自信、文化自信达到了新高度，表明我们党在传承中华优秀传统文化中推进文化创新的自觉性达到了新高度。为了深入学习贯彻本次座谈会的重要精神，本刊邀请国内著名专家学者，围绕坚持“两个结合”，尤其是“第二个结合”，加快构建中国经济学三大体系，以“在马克思主义政治经济学中国化时代化中建设中华民族现代文明”为题，撰写一组笔谈文章，以飨读者。
2023,全球化背景下中国碳市场的减排和福利效应,段玉婉;蔡龙飞;陈一文,量化贸易模型;碳市场;碳关税;能源;全球生产网络,经济研究,0,本文提出并建立了在全球化背景下囊括能源市场和碳减排的多地区多行业的一般均衡模型，将生产中能源的使用、碳排放、碳税、碳关税以及全球生产网络纳入模型，为在全球化背景下量化研究低碳政策的福利和排放效应奠定方法基础。本文利用结构式方法估计了模型的主要参数，量化研究了中国建立碳排放权交易系统和欧盟实施“碳边境调节机制”对中国和世界主要经济体的经济和碳排放的影响，并提出了新颖的渠道分解方法。结果表明中国实施碳市场可以降低中国碳排放、优化产业结构，但将通过降低出口竞争力为中国带来一定的福利损失。由于存在碳泄漏问题，中国实施碳市场对全球碳排放的降低影响有限。欧盟实施“碳边境调节机制”将对中国出口带来一定负面影响，但影响程度有限，对全球碳减排贡献有限。
2023,减税激励、供应链溢出与数字化转型,蔡宏波;汤城建;韩金镕,减税激励;供应链溢出;数字化转型,经济研究,0,加快推进产业数字化是建设数字中国的重点，以缓解企业税负为目标的政府减税激励能否助力数字化转型值得研究。精准识别减税激励政策作用对象是在政府财力有限情况下积极发挥减税激励效果的现实选择，也是全面提升财政政策效能的内在要求。本文从供应链溢出的视角研究了如何实现减税效果最大化并带动全产业链的数字化转型。借助2008—2016年全国企业税收调查数据与企业供应链数据，研究发现下游企业的减税激励显著促进了中游企业数字化转型，而上游企业减税激励对中游企业数字化转型的促进效果不明显，这主要与上下游企业垄断能力存在较大差异有关。下游企业的减税激励不仅导致对其自身经营绩效的优化，而且通过供应链传导带动中游企业现金流优化与规模扩张，促进产业链供应链内部数据共享，使中游企业拥有充裕的资金进行数字化相关的人力资本升级与投资。上游企业由于垄断能力较强导致传导效果受阻，无法实现类似下游企业减税激励溢出的效果。本文的研究对理解和促进企业数字化转型，以及为更好选取减税激励政策的作用对象提供了经验证据和政策参考。
2023,数据投资、数据共享与数据产权分配,李三希;王泰茗;刘小鲁,数据投资;数据共享;数据产权配置,经济研究,0,数据产权是数据要素有效配置的前提。数据具有非竞争性，为了提高效率需要促进数据流转与共享，但这往往使数据收集者因为竞争因素受损，从而抑制数据投资，引发新的效率损失。本文从促进数据共享和激励数据投资两者的权衡取舍切入，研究了数据产权的不同配置方式对资源配置效率的影响。研究表明，数据产权分配给用户更有利于实现数据共享，但是会导致数据收集者不愿意进行必要的投资；产权分配给数据收集者可以为其提供投资激励，但会抑制数据共享。在数据收集成本和数据通用性较高时，将数据产权分配给数据收集者以激励投资更有利于提高社会福利。本文进一步讨论了在数据产权配置基础上引入价格上限管制，并要求收集者不得拒绝数据交易的规制政策的效果，发现在一定条件下，将确权与规制相结合可以在保障数据投资的同时促进数据共享，从而优于单纯的数据产权配置。
2023,政社合作开发模式下的土地出让价格策略及激励机制,陈思霞;王希瑞;卢盛峰,产城开发;财政激励相容;土地出让价格策略;可持续性,经济研究,0,在地方政府财力普遍偏紧的背景下，政社合作成为了政府主导园区开发之外的另一种重要新城建设模式。本文精确匹配了产业新城开发园区的空间地理边界与中国土地市场网提供的土地交易微观信息，构建双重差分模型检验了政社合作产业新城开发模式下的土地出让价格策略及其激励机制。研究发现，产城开发导致新城内土地出让价格显著高于新城外同类型土地出让价格，住宅用地出让价格上涨尤为明显。机制检验表明，地方政府和社会资本追求财政收入增长的相容性内在激励使得园区依赖于土地出让收入来分摊开发成本并维持开发。产城开发显著提高了房产企业的经营绩效水平，非房产企业没有呈现出积极的产出效应，政社合作开发模式呈现出明显的“以房养园”特征。本文研究为如何促进良好的政社合作以及新城的可持续发展提供了事实依据和政策优化方向。
2023,构建扩大内需的长效机制：收入不平等及其宏观经济效应,薛熠;王韡;徐朝阳,收入不平等;基尼系数;边际消费倾向;产能过剩;扩大内需,经济研究,0,本文构建了一个非瓦尔拉斯均衡的宏观经济模型，研究家庭异质性和收入不平等影响我国国内供需失衡的理论机制。根据本文研究，收入不平等造成家庭边际消费倾向的异质性，导致了总需求的不足，经济只能通过净出口达到潜在产出水平，一旦外需不足就会出现生产能力闲置。进一步研究发现，旺盛的外需有助于劳动禀赋较高的家庭提高收入从而进一步拉大收入差距，外需不足则会抑制收入差距，这解释了我国基尼系数的顺周期特性。本文的政策含义是，市场机制无法自动消除严重收入不平等以及由此造成的国内供需失衡现象，必须探索形成抑制不平等对社会总消费负面影响的政策体系、制度框架与社会文化氛围，着力推动构建扩大内需的长效机制。
2023,中国信息经济学乌家培资助计划简介,,,经济研究,0,"<正>中国信息经济学会成立于1989年,致力在信息经济与信息管理领域搭建理论创新的桥梁,推动跨学科发展。学会创始人乌家培教授为中国著名经济学家,中国数量经济学会和信息经济学会创始人。为促进中国信息经济与信息管理领域的青年学者成长,并产生未来30年有国际影响力的理论创新成果,学会于2015年设立“中国信息经济学乌家培资助计划”,以表彰中国信息经济与信息管理领域青年学者的理论创新贡献。2016-2022年分别进行了第一至七届乌家培资助计划的评选。"
2023,“习近平经济思想研究·期刊论坛”在北京成功举办,,,经济研究,0,"<正>2023年7月1日,在中国共产党成立102周年之际,由中国社会科学院经济研究所主办,《经济研究》《经济学动态》《中国经济史研究》《经济思想史学刊》四刊编辑部共同承办的“习近平经济思想研究·期刊论坛”在北京召开。来自中国社会科学院、习近平经济思想研究中心、南开大学中国特色社会主义经济建设协同创新中心、中央党校(国家行政学院)中国式现代化研究中心、中宣部出版局期刊处、全国哲学社会科学工作办公室组织协调处、"
